OrderDate;Product Name;Category Name;Order;Order Price;Product Price;Gap Price;Gross Product Sales;Nett Product Sales
1997-03-06 00:00:00;Queso Cabrales;Dairy Products;1;16,8;21;4,2;168;168
1997-03-06 00:00:00;Spegesild;Seafood;1;9,6;12;2,4;48;48
1997-03-07 00:00:00;Ipoh Coffee;Beverages;1;36,8;46;9,2;552;552
1997-03-07 00:00:00;Nord-Ost Matjeshering;Seafood;1;20,7;25,89;5,19;165,6;165,59999999999999
1997-03-10 00:00:00;Chang;Beverages;1;15,2;19;3,8;608;602
1997-03-10 00:00:00;Gula Malacca;Condiments;1;15,5;19,45;3,95;31;30,699999999999999
1997-03-10 00:00:00;Pavlova;Confections;1;13,9;17,45;3,55;486,5;481,25
1997-03-11 00:00:00;Carnarvon Tigers;Seafood;1;50;62,5;12,5;1500;1500
1997-03-11 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;30,4;38;7,6;608;608
1997-03-11 00:00:00;Tunnbröd;Grains/Cereals;1;7,2;9;1,8;108;108
1997-03-11 00:00:00;Uncle Bob's Organic Dried Pears;Produce;1;24;30;6;720;720
1997-03-11 00:00:00;Wimmers gute Semmelknödel;Grains/Cereals;1;26,6;33,25;6,65;212,8;212,80000000000001
1997-03-12 00:00:00;Guaraná Fantástica;Beverages;1;3,6;4,5;0,9;288;284
1997-03-12 00:00:00;Manjimup Dried Apples;Produce;1;42,4;53;10,6;763,2;763,20000000000005
1997-03-13 00:00:00;Boston Crab Meat;Seafood;1;14,7;18,4;3,7;308,7;308,69999999999999
1997-03-13 00:00:00;Flotemysost;Dairy Products;1;17,2;21,5;4,3;206,4;206,40000000000001
1997-03-13 00:00:00;Geitost;Dairy Products;1;2;2,5;0,5;24;24
1997-03-13 00:00:00;Rhönbräu Klosterbier;Beverages;1;6,2;7,75;1,55;62;62
1997-03-13 00:00:00;Rössle Sauerkraut;Produce;1;36,4;45,6;9,2;655,2;655,20000000000005
1997-03-13 00:00:00;Tofu;Produce;1;18,6;23,25;4,65;223,2;223,19999999999999
1997-03-14 00:00:00;Gorgonzola Telino;Dairy Products;1;10;12,5;2,5;350;344,75
1997-03-14 00:00:00;Lakkalikööri;Beverages;1;14,4;18;3,6;604,8;598,5
1997-03-14 00:00:00;Louisiana Hot Spiced Okra;Condiments;1;13,6;17;3,4;816;807
1997-03-17 00:00:00;Chai;Beverages;1;14,4;18;3,6;216;216
1997-03-17 00:00:00;Chartreuse verte;Beverages;1;14,4;18;3,6;288;283
1997-03-17 00:00:00;Outback Lager;Beverages;1;12;15;3;144;144
1997-03-17 00:00:00;Pâté chinois;Meat/Poultry;1;19,2;24;4,8;38,4;38,299999999999997
1997-03-17 00:00:00;Sir Rodney's Scones;Confections;1;8;10;2;168;162,75
1997-03-18 00:00:00;Ikura;Seafood;1;24,8;31;6,2;496;495
1997-03-19 00:00:00;Côte de Blaye;Beverages;1;210,8;263,5;52,7;6324;6324
1997-03-19 00:00:00;Perth Pasties;Meat/Poultry;1;26,2;32,8;6,6;733,6;733,60000000000002
1997-03-19 00:00:00;Raclette Courdavault;Dairy Products;1;44;55;11;2640;2640
1997-03-19 00:00:00;Wimmers gute Semmelknödel;Grains/Cereals;1;26,6;33,25;6,65;798;798
1997-03-20 00:00:00;Camembert Pierrot;Dairy Products;1;27,2;34;6,8;1088;1088
1997-03-20 00:00:00;Maxilaku;Confections;1;16;20;4;384;384
1997-03-20 00:00:00;Raclette Courdavault;Dairy Products;1;44;55;11;528;528
1997-03-20 00:00:00;Zaanse koeken;Confections;1;7,6;9,5;1,9;228;228
1997-03-21 00:00:00;Boston Crab Meat;Seafood;1;14,7;18,4;3,7;147;147
1997-03-24 00:00:00;Boston Crab Meat;Seafood;1;14,7;18,4;3,7;147;147
1997-03-24 00:00:00;Manjimup Dried Apples;Produce;1;42,4;53;10,6;127,2;127,2
1997-03-24 00:00:00;Original Frankfurter grüne Soße;Condiments;1;10,4;13;2,6;312;310,5
1997-03-24 00:00:00;Sasquatch Ale;Beverages;1;11,2;14;2,8;392;390,25
1997-03-24 00:00:00;Sir Rodney's Scones;Confections;1;8;10;2;112;112
1997-03-25 00:00:00;Aniseed Syrup;Condiments;1;8;10;2;160;158
1997-03-25 00:00:00;Chang;Beverages;1;15,2;19;3,8;304;302
1997-03-25 00:00:00;Outback Lager;Beverages;1;12;15;3;720;714
1997-03-25 00:00:00;Pâté chinois;Meat/Poultry;1;19,2;24;4,8;576;573
1997-03-26 00:00:00;Gumbär Gummibärchen;Confections;1;24,9;31,23;6,33;747;747
1997-03-26 00:00:00;Longlife Tofu;Produce;1;8;10;2;128;128
1997-03-26 00:00:00;Manjimup Dried Apples;Produce;1;42,4;53;10,6;1060;1060
1997-03-26 00:00:00;Queso Cabrales;Dairy Products;1;16,8;21;4,2;84;84
1997-03-26 00:00:00;Teatime Chocolate Biscuits;Confections;1;7,3;9,2;1,9;36,5;36,5
1997-03-26 00:00:00;Tourtière;Meat/Poultry;1;5,9;7,45;1,55;141,6;135,59999999999999
1997-03-27 00:00:00;Raclette Courdavault;Dairy Products;1;44;55;11;1320;1320
1997-03-27 00:00:00;Röd Kaviar;Seafood;1;12;15;3;240;236
1997-03-28 00:00:00;Pavlova;Confections;1;13,9;17,45;3,55;250,2;250,19999999999999
1997-03-28 00:00:00;Queso Cabrales;Dairy Products;1;16,8;21;4,2;252;248,25
1997-03-31 00:00:00;Gula Malacca;Condiments;1;15,5;19,45;3,95;232,5;230,25
1997-03-31 00:00:00;Original Frankfurter grüne Soße;Condiments;1;10,4;13;2,6;72,8;71,75
1997-03-31 00:00:00;Raclette Courdavault;Dairy Products;1;44;55;11;2640;2640
1997-03-31 00:00:00;Rhönbräu Klosterbier;Beverages;1;6,2;7,75;1,55;223,2;223,19999999999999
1997-03-31 00:00:00;Scottish Longbreads;Confections;1;10;12,5;2,5;300;300
1997-04-01 00:00:00;NuNuCa Nuß-Nougat-Creme;Confections;1;11,2;14;2,8;672;669
1997-04-01 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;11,2;14;2,8;224;223
1997-04-02 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;30,4;38;7,6;912;912
1997-04-02 00:00:00;Gudbrandsdalsost;Dairy Products;1;28,8;36;7,2;288;287
1997-04-02 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;16,8;21,05;4,25;252;250,5
1997-04-02 00:00:00;Louisiana Hot Spiced Okra;Condiments;1;13,6;17;3,4;136;135
1997-04-03 00:00:00;Jack's New England Clam Chowder;Seafood;1;7,7;9,65;1,95;154;154
1997-04-03 00:00:00;Original Frankfurter grüne Soße;Condiments;1;10,4;13;2,6;52;52
1997-04-03 00:00:00;Tunnbröd;Grains/Cereals;1;7,2;9;1,8;72;72
1997-04-04 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;30,4;38;7,6;425,6;425,60000000000002
1997-04-04 00:00:00;Gorgonzola Telino;Dairy Products;1;10;12,5;2,5;200;199
1997-04-04 00:00:00;Mozzarella di Giovanni;Dairy Products;1;27,8;34,8;7;695;695
1997-04-04 00:00:00;Original Frankfurter grüne Soße;Condiments;1;10,4;13;2,6;260;260
1997-04-07 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;92;92
1997-04-07 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;63;63
1997-04-07 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;420;420
1997-04-08 00:00:00;Maxilaku;Confections;1;20;20;0;500;500
1997-04-08 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;912;912
1997-04-09 00:00:00;Genen Shouyu;Condiments;1;15,5;15,5;0;186;185,40000000000001
1997-04-09 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;364,8;364,39999999999998
1997-04-09 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;149;149
1997-04-10 00:00:00;Laughing Lumberjack Lager;Beverages;1;14;14;0;420;420
1997-04-10 00:00:00;Perth Pasties;Meat/Poultry;1;32,8;32,8;0;196,8;196,80000000000001
1997-04-10 00:00:00;Rogede sild;Seafood;1;9,5;9,5;0;199,5;199,5
1997-04-11 00:00:00;Chang;Beverages;1;19;19;0;228;228
1997-04-11 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;421;421
1997-04-11 00:00:00;Perth Pasties;Meat/Poultry;1;32,8;32,8;0;328;328
1997-04-11 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;120;120
1997-04-11 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;712,5;712,5
1997-04-11 00:00:00;Tofu;Produce;1;23,25;23,25;0;1627,5;1627,5
1997-04-14 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;147,9;147,90000000000001
1997-04-15 00:00:00;Chocolade;Confections;1;12,75;12,75;0;191,25;189
1997-04-15 00:00:00;Ipoh Coffee;Beverages;1;46;46;0;690;687,75
1997-04-15 00:00:00;NuNuCa Nuß-Nougat-Creme;Confections;1;14;14;0;252;250,19999999999999
1997-04-15 00:00:00;Outback Lager;Beverages;1;15;15;0;210;208,59999999999999
1997-04-16 00:00:00;Chartreuse verte;Beverages;1;18;18;0;180;180
1997-04-16 00:00:00;Konbu;Seafood;1;6;6;0;60;60
1997-04-17 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;136,8;136,80000000000001
1997-04-18 00:00:00;Chef Anton's Cajun Seasoning;Condiments;1;22;22;0;1100;1092,5
1997-04-18 00:00:00;Northwoods Cranberry Sauce;Condiments;1;40;40;0;400;398,5
1997-04-18 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;279;275,39999999999998
1997-04-18 00:00:00;Thüringer Rostbratwurst;Meat/Poultry;1;123,79;123,79;0;4456,44;4456,4399999999996
1997-04-18 00:00:00;Uncle Bob's Organic Dried Pears;Produce;1;30;30;0;1500;1492,5
1997-04-21 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;408;406,19999999999999
1997-04-21 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;45;43,5
1997-04-21 00:00:00;Spegesild;Seafood;1;12;12;0;108;106,65000000000001
1997-04-21 00:00:00;Zaanse koeken;Confections;1;9,5;9,5;0;57;56,100000000000001
1997-04-22 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;2660;2660
1997-04-22 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;820,95;820,95000000000005
1997-04-22 00:00:00;Mascarpone Fabioli;Dairy Products;1;32;32;0;1600;1590
1997-04-22 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;387,5;387,5
1997-04-22 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;1596;1596
1997-04-22 00:00:00;Sir Rodney's Marmalade;Confections;1;81;81;0;3159;3159
1997-04-22 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;400;392
1997-04-22 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;427,5;424,5
1997-04-23 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;2856;2843,4000000000001
1997-04-23 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;40;37,600000000000001
1997-04-23 00:00:00;Mishi Kobe Niku;Meat/Poultry;1;97;97;0;1552;1549,5999999999999
1997-04-23 00:00:00;Pavlova;Confections;1;17,45;17,45;0;872,5;872,5
1997-04-23 00:00:00;Schoggi Schokolade;Confections;1;43,9;43,9;0;5268;5268
1997-04-24 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;1562,5;1560
1997-04-24 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;42;42
1997-04-24 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;772;764
1997-04-24 00:00:00;Outback Lager;Beverages;1;15;15;0;90;90
1997-04-24 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;220;220
1997-04-24 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;280;280
1997-04-25 00:00:00;Côte de Blaye;Beverages;1;263,5;263,5;0;3952,5;3952,5
1997-04-25 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;22,5;22,5
1997-04-25 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;175,05;175,05000000000001
1997-04-28 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;340;339,5
1997-04-28 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;1520;1520
1997-04-28 00:00:00;Ikura;Seafood;1;31;31;0;496;495,19999999999999
1997-04-29 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;36;36
1997-04-29 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;96,5;96,5
1997-04-29 00:00:00;Perth Pasties;Meat/Poultry;1;32,8;32,8;0;164;164
1997-04-29 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;75;75
1997-04-29 00:00:00;Steeleye Stout;Beverages;1;18;18;0;54;54
1997-04-30 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;460;455
1997-04-30 00:00:00;Chai;Beverages;1;18;18;0;720;712
1997-04-30 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;517,8;513,79999999999995
1997-04-30 00:00:00;Northwoods Cranberry Sauce;Condiments;1;40;40;0;960;960
1997-05-01 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;975;972,5
1997-05-01 00:00:00;Gravad lax;Seafood;1;26;26;0;468;466,19999999999999
1997-05-01 00:00:00;Ikura;Seafood;1;31;31;0;62;62
1997-05-01 00:00:00;Ipoh Coffee;Beverages;1;46;46;0;2760;2760
1997-05-01 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;57,9;57,299999999999997
1997-05-01 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;258,9;258,89999999999998
1997-05-01 00:00:00;Sir Rodney's Marmalade;Confections;1;81;81;0;1215;1213,5
1997-05-01 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;111,75;111,75
1997-05-02 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;276;274,5
1997-05-02 00:00:00;Inlagd Sill;Seafood;1;19;19;0;570;570
1997-05-05 00:00:00;Chai;Beverages;1;18;18;0;144;142,80000000000001
1997-05-05 00:00:00;Chef Anton's Cajun Seasoning;Condiments;1;22;22;0;1100;1095
1997-05-05 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;1140;1135,5
1997-05-05 00:00:00;Inlagd Sill;Seafood;1;19;19;0;570;567
1997-05-05 00:00:00;Konbu;Seafood;1;6;6;0;60;60
1997-05-06 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;20;18,399999999999999
1997-05-06 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;313,2;313,19999999999999
1997-05-06 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;63;63
1997-05-07 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;360;360
1997-05-07 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;336;336
1997-05-07 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;250;250
1997-05-08 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;1560;1560
1997-05-08 00:00:00;Ipoh Coffee;Beverages;1;46;46;0;1150;1150
1997-05-08 00:00:00;Lakkalikööri;Beverages;1;18;18;0;900;900
1997-05-08 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;110;110
1997-05-08 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;570;570
1997-05-09 00:00:00;Louisiana Hot Spiced Okra;Condiments;1;17;17;0;408;408
1997-05-09 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;388,35;388,35000000000002
1997-05-12 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;184;182
1997-05-12 00:00:00;Chef Anton's Cajun Seasoning;Condiments;1;22;22;0;1100;1097,5
1997-05-12 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;835,2;835,20000000000005
1997-05-12 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;258,9;258,89999999999998
1997-05-12 00:00:00;Röd Kaviar;Seafood;1;15;15;0;360;358,80000000000001
1997-05-12 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;74,5;72,5
1997-05-13 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;184;183
1997-05-13 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;1050;1045
1997-05-13 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;825;823,5
1997-05-13 00:00:00;Ravioli Angelo;Grains/Cereals;1;19,5;19,5;0;97,5;97
1997-05-14 00:00:00;Camembert Pierrot;Dairy Products;1;34;34;0;1190;1181,25
1997-05-14 00:00:00;Escargots de Bourgogne;Seafood;1;13,25;13,25;0;265;265
1997-05-14 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;75;75
1997-05-14 00:00:00;Gorgonzola Telino;Dairy Products;2;25;25;0;625;625
1997-05-14 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;318;318
1997-05-14 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;730,8;730,79999999999995
1997-05-14 00:00:00;Queso Manchego La Pastora;Dairy Products;1;38;38;0;570;566,25
1997-05-14 00:00:00;Röd Kaviar;Seafood;1;15;15;0;135;135
1997-05-15 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;34,8;34,799999999999997
1997-05-15 00:00:00;Outback Lager;Beverages;1;15;15;0;105;105
1997-05-16 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;37,5;37,5
1997-05-16 00:00:00;Konbu;Seafood;1;6;6;0;48;48
1997-05-16 00:00:00;Maxilaku;Confections;1;20;20;0;120;120
1997-05-16 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;150;150
1997-05-19 00:00:00;Aniseed Syrup;Condiments;1;10;10;0;600;600
1997-05-19 00:00:00;Côte de Blaye;Beverages;2;527;527;0;8959;8958,6000000000004
1997-05-19 00:00:00;Flotemysost;Dairy Products;1;21,5;21,5;0;193,5;192,59999999999999
1997-05-19 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;157,5;154
1997-05-19 00:00:00;Gumbär Gummibärchen;Confections;1;31,23;31,23;0;1249,2;1249,2
1997-05-19 00:00:00;Louisiana Fiery Hot Pepper Sauce;Condiments;1;21,05;21,05;0;757,8;754,20000000000005
1997-05-19 00:00:00;Scottish Longbreads;Confections;1;12,5;12,5;0;437,5;437,5
1997-05-20 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;315;314,25
1997-05-20 00:00:00;Tourtière;Meat/Poultry;1;7,45;7,45;0;178,8;177,59999999999999
1997-05-21 00:00:00;Laughing Lumberjack Lager;Beverages;1;14;14;0;98;98
1997-05-21 00:00:00;Queso Manchego La Pastora;Dairy Products;1;38;38;0;1140;1135,5
1997-05-21 00:00:00;Rössle Sauerkraut;Produce;1;45,6;45,6;0;319,2;319,19999999999999
1997-05-21 00:00:00;Tunnbröd;Grains/Cereals;1;9;9;0;630;619,5
1997-05-22 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;210;210
1997-05-23 00:00:00;Inlagd Sill;Seafood;1;19;19;0;1140;1140
1997-05-23 00:00:00;Mascarpone Fabioli;Dairy Products;1;32;32;0;768;764,39999999999998
1997-05-23 00:00:00;Steeleye Stout;Beverages;1;18;18;0;540;540
1997-05-23 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;1972;1972
1997-05-23 00:00:00;Uncle Bob's Organic Dried Pears;Produce;1;30;30;0;300;300
1997-05-26 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;135,1;135,09999999999999
1997-05-26 00:00:00;Sasquatch Ale;Beverages;1;14;14;0;140;137,5
1997-05-27 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;687,5;679,25
1997-05-27 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;2544;2536,8000000000002
1997-05-27 00:00:00;Rogede sild;Seafood;1;9,5;9,5;0;950;935
1997-05-28 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;312;311,19999999999999
1997-05-28 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;778;778
1997-05-28 00:00:00;Pavlova;Confections;1;17,45;17,45;0;698;692
1997-05-28 00:00:00;Sir Rodney's Scones;Confections;1;10;10;0;60;59,399999999999999
1997-05-28 00:00:00;Sirop d'érable;Condiments;1;28,5;28,5;0;285;284
1997-05-28 00:00:00;Steeleye Stout;Beverages;1;18;18;0;360;357
1997-05-28 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;92;92
1997-05-29 00:00:00;Gudbrandsdalsost;Dairy Products;1;36;36;0;648;648
1997-05-29 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;232,5;232,5
1997-05-30 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;375;375
1997-05-30 00:00:00;Gustaf's Knäckebröd;Grains/Cereals;1;21;21;0;504;504
1997-05-30 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;130;129,5
1997-05-30 00:00:00;Pavlova;Confections;2;34,9;34,9;0;767,8;766,29999999999995
1997-05-30 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;315;315
1997-05-30 00:00:00;Steeleye Stout;Beverages;1;18;18;0;108;108
1997-05-30 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;986;985
1997-05-30 00:00:00;Tunnbröd;Grains/Cereals;1;9;9;0;180;179
1997-06-02 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;1520;1512
1997-06-02 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;81;77,400000000000006
1997-06-02 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;1060;1056
1997-06-02 00:00:00;Teatime Chocolate Biscuits;Confections;1;9,2;9,2;0;322;315
1997-06-02 00:00:00;Tofu;Produce;1;23,25;23,25;0;697,5;691,5
1997-06-03 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;835,2;835,20000000000005
1997-06-03 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;155;155
1997-06-03 00:00:00;Wimmers gute Semmelknödel;Grains/Cereals;1;33,25;33,25;0;997,5;997,5
1997-06-04 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;210;210
1997-06-04 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;1060;1060
1997-06-04 00:00:00;Perth Pasties;Meat/Poultry;1;32,8;32,8;0;590,4;590,39999999999998
1997-06-04 00:00:00;Röd Kaviar;Seafood;1;15;15;0;45;45
1997-06-04 00:00:00;Zaanse koeken;Confections;1;9,5;9,5;0;237,5;237,5
1997-06-05 00:00:00;Jack's New England Clam Chowder;Seafood;1;9,65;9,65;0;115,8;115,2
1997-06-05 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;432;431,10000000000002
1997-06-06 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;194,5;194,5
1997-06-06 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;2650;2650
1997-06-06 00:00:00;Nord-Ost Matjeshering;Seafood;1;25,89;25,89;0;517,8;517,79999999999995
1997-06-06 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;739,5;735,75
1997-06-09 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;50;48
1997-06-09 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;493;492
1997-06-10 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;624;623,20000000000005
1997-06-10 00:00:00;Filo Mix;Grains/Cereals;1;7;7;0;490;490
1997-06-10 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;75;74,700000000000003
1997-06-10 00:00:00;Inlagd Sill;Seafood;1;19;19;0;475;475
1997-06-10 00:00:00;Pâté chinois;Meat/Poultry;1;24;24;0;600;598,75
1997-06-11 00:00:00;Guaraná Fantástica;Beverages;1;4,5;4,5;0;112,5;110
1997-06-11 00:00:00;Wimmers gute Semmelknödel;Grains/Cereals;1;33,25;33,25;0;598,5;596,70000000000005
1997-06-12 00:00:00;Carnarvon Tigers;Seafood;1;62,5;62,5;0;1125;1122,3
1997-06-12 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;750;738
1997-06-12 00:00:00;Lakkalikööri;Beverages;1;18;18;0;180;180
1997-06-12 00:00:00;Manjimup Dried Apples;Produce;1;53;53;0;159;159
1997-06-12 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;735;729,75
1997-06-12 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;2200;2192
1997-06-13 00:00:00;Ikura;Seafood;1;31;31;0;155;155
1997-06-16 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;437,5;430,5
1997-06-16 00:00:00;Lakkalikööri;Beverages;1;18;18;0;540;540
1997-06-17 00:00:00;Gnocchi di nonna Alice;Grains/Cereals;1;38;38;0;2280;2277
1997-06-17 00:00:00;Queso Cabrales;Dairy Products;1;21;21;0;315;314,25
1997-06-17 00:00:00;Singaporean Hokkien Fried Mee;Grains/Cereals;1;14;14;0;392;387,80000000000001
1997-06-17 00:00:00;Tofu;Produce;1;23,25;23,25;0;255,75;254,09999999999999
1997-06-18 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;920;920
1997-06-18 00:00:00;Mascarpone Fabioli;Dairy Products;1;32;32;0;320;319
1997-06-18 00:00:00;Pavlova;Confections;1;17,45;17,45;0;209,4;208,19999999999999
1997-06-18 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;116,25;114,75
1997-06-19 00:00:00;Alice Mutton;Meat/Poultry;1;39;39;0;702;702
1997-06-19 00:00:00;Boston Crab Meat;Seafood;1;18,4;18,4;0;36,8;36,799999999999997
1997-06-19 00:00:00;Geitost;Dairy Products;1;2,5;2,5;0;35;35
1997-06-19 00:00:00;Perth Pasties;Meat/Poultry;1;32,8;32,8;0;820;820
1997-06-19 00:00:00;Sasquatch Ale;Beverages;1;14;14;0;560;560
1997-06-19 00:00:00;Tarte au sucre;Confections;1;49,3;49,3;0;493;493
1997-06-19 00:00:00;Wimmers gute Semmelknödel;Grains/Cereals;1;33,25;33,25;0;199,5;199,5
1997-06-20 00:00:00;Lakkalikööri;Beverages;1;18;18;0;180;180
1997-06-20 00:00:00;Mozzarella di Giovanni;Dairy Products;1;34,8;34,8;0;1044;1044
1997-06-20 00:00:00;Raclette Courdavault;Dairy Products;1;55;55;0;660;660
1997-06-20 00:00:00;Vegie-spread;Condiments;1;43,9;43,9;0;263,4;263,39999999999998
1997-06-23 00:00:00;Chai;Beverages;1;18;18;0;180;180
1997-06-23 00:00:00;Chartreuse verte;Beverages;1;18;18;0;180;180
1997-06-23 00:00:00;Gorgonzola Telino;Dairy Products;1;12,5;12,5;0;250;250
1997-06-23 00:00:00;Gula Malacca;Condiments;1;19,45;19,45;0;408,45;408,44999999999999
1997-06-23 00:00:00;Original Frankfurter grüne Soße;Condiments;1;13;13;0;234;234
1997-06-23 00:00:00;Rhönbräu Klosterbier;Beverages;1;7,75;7,75;0;155;155
1997-06-24 00:00:00;Ravioli Angelo;Grains/Cereals;1;19,5;19,5;0;117;117
1997-06-24 00:00:00;Steeleye Stout;Beverages;1;18;18;0;360;360
